debtor_id,age,fico_score,days_overdue,income_level,has_collateral,region_risk,payment_history,bankruptcy_flag,pensioner_flag,recovery_probability
DEBTOR_03023,22,814,266,medium,0,2,13.81,0,0,0.5516
DEBTOR_03024,67,422,1,high,0,4,24.16,0,1,0.2841
DEBTOR_03025,26,495,194,low,1,3,25.04,0,0,0.5439
DEBTOR_03026,70,427,88,medium,1,2,54.8,0,1,0.146
DEBTOR_03027,79,338,80,high,1,3,14.1,0,0,0.5822
DEBTOR_03028,28,585,105,low,1,3,8.87,0,0,0.7732
DEBTOR_03029,55,451,6,medium,0,2,13.98,0,0,0.546
DEBTOR_03030,70,556,151,low,0,2,41.31,0,0,0.5709
DEBTOR_03031,37,745,55,low,0,1,21.03,0,0,0.8402
DEBTOR_03032,21,746,24,medium,1,1,43.35,0,0,1.0
DEBTOR_03033,44,808,20,high,1,3,35.79,0,0,1.0
DEBTOR_03034,44,722,15,low,0,2,5.58,0,0,0.8092
DEBTOR_03035,80,317,49,low,1,4,20.73,0,0,0.6288
DEBTOR_03036,23,585,2,medium,0,3,20.5,0,0,0.6865
DEBTOR_03037,66,821,11,low,1,2,10.18,0,1,0.475
DEBTOR_03038,68,580,9,high,1,3,28.61,0,0,0.7867
DEBTOR_03039,71,476,98,high,0,2,52.58,0,0,0.6581
DEBTOR_03040,68,353,31,low,0,3,6.08,0,0,0.3548
DEBTOR_03041,77,635,233,medium,0,3,12.6,0,1,0.0858
DEBTOR_03042,75,504,228,high,1,3,28.2,0,1,0.1456
DEBTOR_03043,66,614,13,low,0,5,25.72,0,1,0.2044
DEBTOR_03044,53,757,1,high,1,3,15.16,0,0,0.9257
DEBTOR_03045,53,464,327,low,1,3,28.94,1,0,0.0308
DEBTOR_03046,70,360,19,low,0,3,21.74,0,0,0.5665
DEBTOR_03047,80,829,46,low,0,4,11.86,0,1,0.3348
DEBTOR_03048,55,546,45,low,0,3,26.38,0,0,0.5094
DEBTOR_03049,55,634,73,low,0,3,20.61,0,0,0.5105
DEBTOR_03050,54,408,128,low,0,3,36.37,0,0,0.5107
DEBTOR_03051,45,614,139,medium,0,3,19.44,0,0,0.3883
DEBTOR_03052,23,597,166,medium,0,3,33.11,0,0,0.5187
DEBTOR_03053,49,606,104,medium,0,3,36.6,1,0,0.0
DEBTOR_03054,32,702,45,medium,0,3,39.3,0,0,0.6305
DEBTOR_03055,54,509,93,high,0,3,33.08,0,0,0.6849
DEBTOR_03056,35,480,52,high,0,1,9.07,0,0,0.6281
DEBTOR_03057,81,316,7,low,0,2,27.87,0,0,0.5402
DEBTOR_03058,51,584,53,high,1,5,13.83,0,0,0.6996
DEBTOR_03059,50,770,34,low,0,4,5.49,0,0,0.7609
DEBTOR_03060,24,319,28,medium,0,4,18.66,0,0,0.2998
DEBTOR_03061,70,565,63,high,1,4,25.62,0,0,0.593
DEBTOR_03062,21,566,17,low,1,4,32.44,0,0,0.805
DEBTOR_03063,74,413,86,low,0,2,36.43,0,0,0.5384
DEBTOR_03064,23,317,78,medium,0,3,56.77,1,0,0.0725
DEBTOR_03065,30,748,62,high,1,3,14.74,0,0,0.9833
DEBTOR_03066,20,578,58,medium,1,2,20.6,0,0,0.8275
DEBTOR_03067,62,402,36,medium,0,2,30.29,0,1,0.2637
DEBTOR_03068,66,626,11,medium,0,3,8.9,0,0,0.844
DEBTOR_03069,29,492,82,low,0,3,56.34,0,0,0.6033
DEBTOR_03070,21,659,171,low,1,3,14.31,0,0,0.6132
DEBTOR_03071,29,732,1,low,0,1,9.76,0,0,0.8228
DEBTOR_03072,23,304,76,low,1,3,22.99,0,0,0.5561
DEBTOR_03073,45,513,111,low,0,5,1.94,0,0,0.4087
DEBTOR_03074,82,679,7,high,1,4,15.16,0,0,0.9392
DEBTOR_03075,53,304,15,medium,0,1,12.99,0,0,0.578
DEBTOR_03076,58,435,136,medium,0,4,33.38,0,0,0.3945
DEBTOR_03077,81,572,141,low,0,4,43.44,0,0,0.4158
DEBTOR_03078,60,644,346,low,0,2,35.23,0,1,0.1205
DEBTOR_03079,35,412,65,medium,0,3,12.29,0,0,0.3308
DEBTOR_03080,39,382,172,low,0,3,5.5,0,0,0.3081
DEBTOR_03081,26,581,7,low,0,3,22.58,0,0,0.7734
DEBTOR_03082,40,444,70,low,0,3,48.66,0,0,0.7171
DEBTOR_03083,48,524,17,medium,0,1,22.86,0,0,0.7638
DEBTOR_03084,47,727,59,high,0,4,31.98,0,0,0.7344
DEBTOR_03085,62,644,23,low,0,4,15.22,0,1,0.2144
DEBTOR_03086,22,370,35,low,0,1,12.03,0,0,0.4709
DEBTOR_03087,38,466,8,low,0,3,72.94,0,0,0.7031
DEBTOR_03088,82,566,124,medium,1,3,42.21,0,1,0.2283
DEBTOR_03089,42,477,75,low,0,4,7.94,0,0,0.3824
DEBTOR_03090,82,632,77,low,0,4,37.6,0,1,0.2291
DEBTOR_03091,72,656,65,low,1,4,13.19,0,0,0.7697
DEBTOR_03092,62,460,361,low,0,3,58.59,0,0,0.2011
DEBTOR_03093,76,841,92,low,0,2,22.5,0,1,0.3114
DEBTOR_03094,78,361,34,low,0,3,7.49,1,1,0.0564
DEBTOR_03095,84,500,58,medium,0,4,49.58,0,1,0.2136
DEBTOR_03096,83,351,314,medium,0,4,19.36,0,1,0.0
DEBTOR_03097,70,685,3,low,1,3,37.26,0,1,0.225
DEBTOR_03098,43,407,5,medium,0,2,26.62,1,0,0.0612
DEBTOR_03099,53,738,183,low,1,3,30.49,0,0,0.8848
DEBTOR_03100,69,599,74,low,1,4,16.55,0,1,0.1258
DEBTOR_03101,74,724,27,low,1,3,16.77,0,1,0.2835
DEBTOR_03102,60,454,3,low,0,5,19.03,0,0,0.5225
DEBTOR_03103,33,483,3,low,0,5,12.05,0,0,0.4918
DEBTOR_03104,38,346,2,low,0,4,25.03,0,0,0.4936
DEBTOR_03105,74,348,25,medium,0,3,8.64,0,0,0.488
DEBTOR_03106,42,584,353,medium,0,2,61.75,0,0,0.3647
DEBTOR_03107,82,784,142,high,0,3,23.47,0,1,0.3439
DEBTOR_03108,65,650,25,medium,0,2,24.27,0,1,0.1978
DEBTOR_03109,53,634,3,low,0,5,13.52,1,0,0.0907
DEBTOR_03110,25,619,284,medium,0,3,35.49,0,0,0.3377
DEBTOR_03111,44,765,41,medium,0,3,48.11,0,0,0.7767
DEBTOR_03112,36,577,308,low,0,1,7.5,0,0,0.3379
DEBTOR_03113,65,821,144,low,0,4,50.51,1,1,0.0
DEBTOR_03114,36,412,47,low,0,3,11.72,0,0,0.3924
DEBTOR_03115,55,682,29,medium,0,3,18.69,0,0,0.5994
DEBTOR_03116,66,368,44,low,0,3,20.31,0,0,0.3861
DEBTOR_03117,84,497,273,low,0,3,20.98,0,1,0.0468
DEBTOR_03118,41,583,23,low,0,1,32.03,0,0,0.9293
DEBTOR_03119,29,452,21,low,1,3,38.55,0,0,0.8122
DEBTOR_03120,20,504,58,low,0,4,53.12,0,0,0.5724
DEBTOR_03121,70,717,308,low,1,3,7.93,0,1,0.1585
DEBTOR_03122,58,812,58,low,0,5,31.25,0,0,0.7282
DEBTOR_03123,40,469,9,medium,1,3,42.51,0,0,0.9283
DEBTOR_03124,27,608,165,low,0,3,32.91,0,0,0.5136
DEBTOR_03125,44,442,36,low,0,3,5.94,0,0,0.633
DEBTOR_03126,74,804,11,low,1,3,35.5,0,0,1.0
DEBTOR_03127,44,806,35,low,0,4,25.39,0,0,0.8467
DEBTOR_03128,19,762,142,medium,0,2,39.43,0,0,0.81
DEBTOR_03129,76,420,1,low,0,4,48.62,0,1,0.2563
DEBTOR_03130,41,379,16,medium,0,3,24.76,0,0,0.4026
DEBTOR_03131,77,422,1,high,0,3,19.35,1,0,0.0409
DEBTOR_03132,78,496,47,medium,1,2,30.38,0,1,0.2447
DEBTOR_03133,57,305,33,medium,0,4,70.38,0,0,0.4421
DEBTOR_03134,69,316,22,low,0,4,89.11,0,1,0.13
DEBTOR_03135,33,769,117,low,1,4,49.04,0,0,0.8936
DEBTOR_03136,77,848,174,medium,0,3,29.41,0,0,0.7306
DEBTOR_03137,49,521,56,low,0,2,12.68,1,0,0.092
DEBTOR_03138,53,575,13,low,0,2,6.82,0,0,0.7271
DEBTOR_03139,64,329,11,low,0,2,53.01,0,0,0.7202
DEBTOR_03140,60,695,28,low,0,4,17.91,0,1,0.211
DEBTOR_03141,71,625,71,low,0,2,18.19,0,1,0.3242
DEBTOR_03142,31,356,25,low,0,4,16.43,0,0,0.4909
DEBTOR_03143,67,603,35,high,1,3,16.51,0,0,0.7211
DEBTOR_03144,23,375,88,high,0,3,30.99,0,0,0.3565
DEBTOR_03145,60,393,69,high,0,2,38.15,0,0,0.6474
DEBTOR_03146,45,509,4,low,0,3,71.82,0,0,0.6776
DEBTOR_03147,50,751,100,low,1,2,37.42,0,0,0.8235
DEBTOR_03148,56,373,15,low,0,3,13.81,0,0,0.6234
DEBTOR_03149,83,595,333,high,1,2,32.43,0,1,0.0
DEBTOR_03150,60,395,10,high,0,3,50.48,0,0,0.8548
DEBTOR_03151,41,356,66,low,1,2,15.05,0,0,0.5661
DEBTOR_03152,77,379,133,low,0,2,39.31,0,1,0.1777
DEBTOR_03153,82,553,18,high,0,3,33.68,0,1,0.2417
DEBTOR_03154,72,559,24,low,1,2,53.07,0,1,0.2266
DEBTOR_03155,32,619,23,high,0,3,31.68,0,0,0.6247
DEBTOR_03156,74,426,48,medium,1,4,14.96,0,1,0.2118
DEBTOR_03157,35,606,49,high,1,1,58.43,0,0,0.9895
DEBTOR_03158,23,713,29,high,1,2,32.0,0,0,0.9797
DEBTOR_03159,60,400,33,medium,0,4,7.31,0,1,0.102
DEBTOR_03160,56,740,18,low,0,3,36.69,0,0,0.9114
DEBTOR_03161,63,526,125,low,0,4,66.71,0,1,0.3022
DEBTOR_03162,38,600,6,low,0,5,19.79,0,0,0.5676
DEBTOR_03163,20,464,29,low,1,2,51.79,0,0,0.8224
DEBTOR_03164,69,805,17,high,0,4,52.04,0,1,0.1183
DEBTOR_03165,47,329,41,medium,0,1,31.3,0,0,0.6622
DEBTOR_03166,78,829,68,high,1,4,22.46,0,0,0.8772
DEBTOR_03167,45,397,25,low,0,2,17.44,0,0,0.6087
DEBTOR_03168,75,631,144,low,0,2,53.63,0,1,0.1994
DEBTOR_03169,41,570,2,medium,1,3,61.16,0,0,0.9501
DEBTOR_03170,27,315,116,low,0,2,27.15,0,0,0.3653
DEBTOR_03171,58,309,125,high,0,3,34.03,0,0,0.3093
DEBTOR_03172,40,374,106,low,0,3,41.79,0,0,0.4179
DEBTOR_03173,83,652,1,low,0,3,35.95,0,1,0.1953
DEBTOR_03174,21,843,58,low,0,4,11.95,0,0,0.915
DEBTOR_03175,38,480,353,low,0,2,26.71,0,0,0.2274
DEBTOR_03176,58,474,1,low,0,5,20.6,0,0,0.605
DEBTOR_03177,18,765,43,medium,1,4,12.01,0,0,0.9658
DEBTOR_03178,84,379,12,low,0,4,21.48,0,1,0.1859
DEBTOR_03179,73,651,63,low,1,3,31.35,0,0,0.8529
DEBTOR_03180,80,577,116,low,0,2,36.79,0,0,0.6745
DEBTOR_03181,40,605,55,medium,0,4,19.95,0,0,0.7387
DEBTOR_03182,56,675,357,low,1,3,5.0,0,0,0.4677
DEBTOR_03183,24,310,10,medium,0,3,17.47,0,0,0.647
DEBTOR_03184,58,532,57,low,1,4,49.64,0,0,0.7721
DEBTOR_03185,65,595,158,low,0,3,41.03,0,1,0.03
DEBTOR_03186,73,391,59,low,0,3,7.69,0,0,0.3706
DEBTOR_03187,24,591,19,low,0,3,14.99,0,0,0.7001
DEBTOR_03188,19,386,78,low,0,2,65.33,0,0,0.5442
DEBTOR_03189,39,686,35,low,0,4,51.34,0,0,0.7552
DEBTOR_03190,42,504,69,low,0,3,12.26,0,0,0.4199
DEBTOR_03191,67,674,77,medium,0,1,48.9,0,1,0.2068
DEBTOR_03192,31,711,80,high,0,3,16.22,0,0,0.6705
DEBTOR_03193,28,738,89,medium,0,4,24.0,0,0,0.6144
DEBTOR_03194,49,823,25,medium,0,4,12.99,0,0,0.8757
DEBTOR_03195,77,342,124,low,0,3,4.22,0,1,0.0015
DEBTOR_03196,79,442,34,low,0,2,39.7,0,1,0.1969
DEBTOR_03197,81,557,6,medium,1,3,13.62,1,1,0.0
DEBTOR_03198,24,478,60,low,1,2,26.19,0,0,0.7454
DEBTOR_03199,58,840,7,high,0,3,2.44,0,0,0.8555
DEBTOR_03200,84,474,20,high,1,1,41.58,0,1,0.1658
DEBTOR_03201,65,826,130,medium,0,2,35.16,0,1,0.2629
DEBTOR_03202,32,554,58,low,0,3,55.0,0,0,0.6392
DEBTOR_03203,68,812,14,medium,0,4,45.68,0,1,0.3418
DEBTOR_03204,32,552,220,low,0,2,22.56,0,0,0.2556
DEBTOR_03205,27,353,11,medium,0,3,37.2,0,0,0.5028
DEBTOR_03206,46,324,23,medium,0,4,31.97,0,0,0.4092
DEBTOR_03207,36,342,106,low,0,2,43.26,0,0,0.5774
DEBTOR_03208,65,496,9,high,0,2,51.59,0,1,0.117
DEBTOR_03209,59,387,29,medium,0,2,6.48,0,0,0.4788
DEBTOR_03210,76,589,20,low,1,3,13.05,0,1,0.2344
DEBTOR_03211,28,713,167,medium,0,3,41.07,0,0,0.5526
DEBTOR_03212,48,438,17,low,0,2,25.88,0,0,0.7079
DEBTOR_03213,43,385,293,medium,0,3,56.11,0,0,0.2092
DEBTOR_03214,42,468,308,low,1,5,56.97,1,0,0.1056
DEBTOR_03215,73,513,4,low,0,3,41.46,0,0,0.7898
DEBTOR_03216,45,718,2,medium,0,3,31.41,0,0,0.8504
DEBTOR_03217,53,829,36,medium,1,4,37.38,0,0,0.8222
DEBTOR_03218,66,732,47,low,0,3,17.01,0,1,0.2388
DEBTOR_03219,62,799,44,medium,0,2,27.3,0,0,0.9639
DEBTOR_03220,33,436,75,low,1,3,50.03,0,0,0.653
DEBTOR_03221,43,757,284,low,1,3,23.67,0,0,0.631
DEBTOR_03222,51,826,51,low,1,2,26.74,0,0,1.0
DEBTOR_03223,73,599,6,low,0,3,19.56,0,0,0.7097
DEBTOR_03224,44,456,48,low,1,3,22.33,0,0,0.8018
DEBTOR_03225,62,356,110,medium,0,5,25.75,0,1,0.0667
DEBTOR_03226,23,527,308,high,0,5,45.01,0,0,0.1621
DEBTOR_03227,76,718,52,medium,1,4,21.54,0,0,0.8603
DEBTOR_03228,42,590,3,low,0,2,35.64,0,0,0.7589
DEBTOR_03229,71,509,14,medium,1,4,7.55,0,0,0.6514
DEBTOR_03230,39,503,26,low,0,4,29.24,0,0,0.6495
DEBTOR_03231,59,655,19,low,0,2,46.05,0,0,0.7996
DEBTOR_03232,44,305,247,low,1,2,21.81,0,0,0.2886
DEBTOR_03233,55,752,114,low,0,3,12.11,0,0,0.6606
DEBTOR_03234,39,303,181,low,0,3,9.18,0,0,0.2433
DEBTOR_03235,20,468,109,low,0,5,21.3,0,0,0.3472
DEBTOR_03236,31,447,3,low,0,4,36.65,0,0,0.6165
DEBTOR_03237,63,845,4,low,0,3,21.28,0,0,0.906
DEBTOR_03238,53,576,23,low,0,3,39.69,0,0,0.7282
DEBTOR_03239,71,843,34,medium,0,4,38.23,0,0,0.8572
DEBTOR_03240,61,708,179,low,0,3,9.93,0,0,0.5212
DEBTOR_03241,33,772,50,low,0,1,18.31,0,0,1.0
DEBTOR_03242,59,420,78,low,1,2,20.19,0,0,0.7132
DEBTOR_03243,41,575,231,low,0,1,26.67,0,0,0.4579
DEBTOR_03244,67,724,160,high,0,1,20.67,0,0,0.79
DEBTOR_03245,68,631,151,medium,0,3,36.29,0,1,0.2676
DEBTOR_03246,48,550,321,medium,0,3,32.89,0,0,0.1777
DEBTOR_03247,39,563,2,low,0,1,18.03,0,0,0.7588
DEBTOR_03248,65,737,9,medium,0,3,34.54,0,1,0.2857
DEBTOR_03249,51,676,93,low,0,5,40.21,0,0,0.5349
DEBTOR_03250,44,788,342,high,0,2,42.83,0,0,0.5943
DEBTOR_03251,80,316,36,medium,0,4,30.92,0,1,0.1549
DEBTOR_03252,23,460,18,low,0,4,6.61,0,0,0.4421
DEBTOR_03253,70,778,1,high,0,3,13.13,0,1,0.2914
DEBTOR_03254,53,576,93,medium,0,1,16.29,0,0,0.67
DEBTOR_03255,77,508,85,medium,0,3,21.71,0,0,0.3705
DEBTOR_03256,78,790,47,high,1,3,36.06,0,1,0.2806
DEBTOR_03257,33,655,70,high,0,1,55.02,0,0,0.8984
DEBTOR_03258,23,448,25,medium,0,2,33.37,0,0,0.6649
DEBTOR_03259,32,832,20,medium,0,3,32.4,0,0,0.9694
DEBTOR_03260,74,477,69,low,0,2,30.93,1,1,0.0793
DEBTOR_03261,29,564,46,low,0,4,30.68,0,0,0.638
DEBTOR_03262,80,697,15,low,0,3,2.47,0,1,0.3064
DEBTOR_03263,53,472,10,high,0,3,25.02,0,0,0.6385
DEBTOR_03264,72,494,26,low,0,3,12.4,0,0,0.4981
DEBTOR_03265,84,320,235,high,0,2,22.26,0,1,0.0
DEBTOR_03266,60,676,276,high,0,1,19.44,0,1,0.2049
DEBTOR_03267,48,446,2,medium,0,2,34.07,0,0,0.6617
DEBTOR_03268,69,470,64,low,0,3,57.7,0,0,0.6706
DEBTOR_03269,80,573,59,low,1,4,6.24,0,1,0.251
DEBTOR_03270,59,824,22,medium,0,4,44.52,0,0,0.8938
DEBTOR_03271,70,675,19,medium,0,3,18.31,0,1,0.3309
DEBTOR_03272,80,486,56,high,1,1,24.8,0,0,0.86
DEBTOR_03273,48,498,40,medium,0,3,25.67,0,0,0.5958
DEBTOR_03274,54,742,1,low,0,4,37.76,0,0,0.9655
DEBTOR_03275,53,523,123,low,0,4,19.03,0,0,0.4048
DEBTOR_03276,70,823,92,medium,0,4,31.35,0,1,0.1693
DEBTOR_03277,81,794,65,medium,0,4,50.43,0,1,0.2065
DEBTOR_03278,82,745,40,low,0,2,22.86,0,0,0.7752
DEBTOR_03279,25,591,67,low,0,2,42.96,0,0,0.8047
DEBTOR_03280,57,474,268,medium,0,3,38.16,0,0,0.1498
DEBTOR_03281,76,557,288,low,0,5,45.11,0,1,0.1691
DEBTOR_03282,61,434,102,medium,1,3,38.58,0,1,0.27
DEBTOR_03283,35,415,7,medium,0,1,26.18,0,0,0.5305
DEBTOR_03284,65,573,142,low,0,3,16.39,0,0,0.3702
DEBTOR_03285,51,437,8,high,0,1,39.07,0,0,0.8741
DEBTOR_03286,71,614,27,high,1,5,56.2,0,0,0.8989
DEBTOR_03287,37,562,92,medium,1,3,50.29,0,0,0.8987
DEBTOR_03288,74,302,43,low,0,3,34.94,0,1,0.0
DEBTOR_03289,28,736,151,medium,0,5,21.09,0,0,0.5314
DEBTOR_03290,32,672,259,medium,1,3,46.59,0,0,0.6427
DEBTOR_03291,31,382,19,high,0,3,1.8,0,0,0.3912
DEBTOR_03292,56,513,125,medium,1,3,10.73,1,0,0.0523
DEBTOR_03293,37,480,9,low,0,2,2.88,0,0,0.4929
DEBTOR_03294,46,757,187,high,0,4,24.32,0,0,0.5389
DEBTOR_03295,51,744,56,medium,0,1,6.35,0,0,0.8199
DEBTOR_03296,43,596,35,low,0,3,17.07,0,0,0.866
DEBTOR_03297,65,500,46,medium,0,1,32.34,0,1,0.1629
DEBTOR_03298,19,717,122,medium,1,3,12.15,0,0,0.7855
DEBTOR_03299,28,466,9,medium,0,5,19.67,0,0,0.4797
DEBTOR_03300,50,621,108,high,0,4,32.19,0,0,0.5187
DEBTOR_03301,67,624,5,low,0,3,13.72,0,0,0.6603
DEBTOR_03302,19,807,17,low,1,4,83.28,0,0,1.0
DEBTOR_03303,20,765,26,medium,0,3,15.6,0,0,0.8746
DEBTOR_03304,82,532,64,medium,0,3,44.18,0,1,0.1514
DEBTOR_03305,62,499,1,medium,1,4,44.09,0,1,0.3004
DEBTOR_03306,22,493,60,low,0,3,11.13,0,0,0.5245
DEBTOR_03307,78,747,63,medium,0,3,25.79,0,1,0.2395
DEBTOR_03308,34,488,25,medium,0,5,33.48,0,0,0.5473
DEBTOR_03309,68,684,13,medium,0,1,33.77,0,1,0.204
DEBTOR_03310,22,542,80,medium,0,4,21.22,0,0,0.5039
DEBTOR_03311,67,478,28,medium,0,2,7.74,0,1,0.1592
DEBTOR_03312,45,479,16,low,0,5,12.47,0,0,0.4304
DEBTOR_03313,77,365,47,low,1,3,24.39,0,1,0.255
DEBTOR_03314,49,580,136,low,0,4,50.61,0,0,0.5845
DEBTOR_03315,20,848,178,high,0,3,39.51,0,0,0.6848
DEBTOR_03316,38,379,147,low,1,2,46.23,0,0,0.6779
DEBTOR_03317,61,507,257,low,0,2,12.49,0,0,0.3731
DEBTOR_03318,72,740,11,low,1,2,13.29,0,1,0.3192
DEBTOR_03319,38,309,13,medium,0,2,11.68,0,0,0.5289
DEBTOR_03320,74,736,10,high,0,3,34.78,0,1,0.1631
DEBTOR_03321,79,722,358,medium,0,5,49.68,0,1,0.2071
DEBTOR_03322,22,815,7,low,0,2,18.41,0,0,0.8439
DEBTOR_03323,77,458,144,high,0,3,24.26,0,0,0.4293
DEBTOR_03324,76,692,29,medium,1,3,36.01,0,1,0.4072
DEBTOR_03325,68,301,161,medium,0,4,21.15,0,1,0.0575
DEBTOR_03326,65,566,72,medium,1,4,20.56,0,1,0.3539
DEBTOR_03327,74,413,158,low,0,4,33.78,0,1,0.0
DEBTOR_03328,29,757,81,high,0,5,24.73,0,0,0.778
DEBTOR_03329,18,686,85,low,0,2,63.8,0,0,0.7883
DEBTOR_03330,45,776,10,low,0,1,27.76,0,0,1.0
DEBTOR_03331,84,508,9,low,0,2,28.58,0,1,0.318
DEBTOR_03332,53,827,36,medium,0,4,16.85,0,0,0.7994
DEBTOR_03333,20,748,95,low,0,3,32.45,0,0,0.633
DEBTOR_03334,37,514,12,medium,0,3,35.15,0,0,0.5764
DEBTOR_03335,83,527,14,medium,0,1,34.46,0,1,0.2311
DEBTOR_03336,58,818,62,low,0,3,10.45,0,0,0.7319
DEBTOR_03337,30,523,58,medium,0,5,15.11,0,0,0.5276
DEBTOR_03338,31,353,26,medium,1,2,38.17,0,0,0.6559
DEBTOR_03339,42,584,147,high,0,3,34.8,0,0,0.4049
DEBTOR_03340,76,651,88,low,0,4,9.09,0,1,0.2409
DEBTOR_03341,27,308,153,high,0,2,47.46,0,0,0.5808
DEBTOR_03342,81,696,26,high,0,2,20.3,0,1,0.381
DEBTOR_03343,71,526,58,medium,0,4,18.5,0,1,0.1641
DEBTOR_03344,26,451,9,medium,1,4,37.96,0,0,0.6371
DEBTOR_03345,76,804,70,low,1,3,15.74,0,1,0.3197
DEBTOR_03346,58,535,70,low,0,3,29.25,0,0,0.516
DEBTOR_03347,80,542,244,medium,0,4,42.41,0,1,0.0351
DEBTOR_03348,72,675,113,medium,0,4,19.42,0,0,0.5422
DEBTOR_03349,76,630,29,low,0,2,17.3,0,0,0.7844
DEBTOR_03350,19,824,24,medium,0,3,17.71,0,0,0.9485
DEBTOR_03351,46,650,162,low,0,2,31.15,0,0,0.7173
DEBTOR_03352,62,826,171,low,0,2,48.66,0,1,0.3504
DEBTOR_03353,43,478,11,medium,0,2,65.75,0,0,0.6913
DEBTOR_03354,80,453,24,medium,0,4,11.44,0,1,0.1474
DEBTOR_03355,74,844,1,high,0,3,37.93,0,1,0.2141
DEBTOR_03356,79,703,156,low,0,1,20.08,0,1,0.1742
DEBTOR_03357,21,752,137,low,0,3,10.98,0,0,0.6252
DEBTOR_03358,37,407,15,medium,0,5,23.21,0,0,0.4409
DEBTOR_03359,30,370,163,medium,1,2,43.72,0,0,0.508
DEBTOR_03360,37,539,27,low,0,4,29.58,0,0,0.6795
DEBTOR_03361,50,381,9,low,0,3,8.45,0,0,0.3992
DEBTOR_03362,63,674,43,low,0,2,14.73,0,1,0.1616
DEBTOR_03363,79,605,9,low,0,4,21.87,0,0,0.6895
DEBTOR_03364,51,629,345,high,0,1,44.54,0,0,0.4133
DEBTOR_03365,65,614,142,medium,0,3,15.95,0,1,0.126
DEBTOR_03366,54,808,64,low,0,5,77.06,0,0,0.7508
DEBTOR_03367,36,317,82,high,0,1,4.54,0,0,0.318
DEBTOR_03368,37,571,76,medium,1,4,21.65,0,0,0.7496
DEBTOR_03369,83,374,53,high,1,3,15.53,0,1,0.2433
DEBTOR_03370,67,536,26,low,1,4,9.88,0,1,0.115
DEBTOR_03371,46,686,54,low,0,3,37.37,0,0,0.8738
DEBTOR_03372,56,668,81,low,1,5,30.46,0,0,0.7934
DEBTOR_03373,60,783,58,low,0,1,39.58,0,0,0.9389
DEBTOR_03374,61,802,81,low,1,2,10.94,0,0,0.7374
DEBTOR_03375,48,346,107,low,0,1,42.3,0,0,0.4182
DEBTOR_03376,34,453,29,medium,0,2,26.04,0,0,0.5847
DEBTOR_03377,32,680,77,low,0,3,25.18,0,0,0.7423
DEBTOR_03378,51,558,332,medium,0,2,21.31,0,0,0.2435
DEBTOR_03379,20,388,21,medium,0,1,12.32,0,0,0.511
DEBTOR_03380,21,759,57,high,0,5,34.85,0,0,0.636
DEBTOR_03381,74,398,15,low,1,3,20.77,1,1,0.0
DEBTOR_03382,79,313,270,medium,0,3,20.0,0,1,0.0
DEBTOR_03383,50,842,43,low,1,3,31.89,0,0,1.0
DEBTOR_03384,36,578,54,medium,0,3,32.04,0,0,0.5928
DEBTOR_03385,32,713,39,medium,0,1,11.96,0,0,0.8448
DEBTOR_03386,42,611,36,low,0,3,27.9,0,0,0.7536
DEBTOR_03387,76,411,35,medium,0,3,50.79,0,0,0.5943
DEBTOR_03388,27,481,251,low,0,3,27.23,0,0,0.2934
DEBTOR_03389,39,591,15,high,0,4,12.45,0,0,0.5734
DEBTOR_03390,37,741,7,low,1,3,45.66,0,0,0.9939
DEBTOR_03391,38,524,168,medium,0,4,18.53,0,0,0.2706
DEBTOR_03392,45,701,10,medium,0,2,12.45,0,0,0.8871
DEBTOR_03393,67,358,4,low,1,2,30.48,0,0,0.7981
DEBTOR_03394,38,616,2,low,1,4,25.36,1,0,0.0
DEBTOR_03395,43,671,89,medium,0,2,38.64,0,0,0.7996
DEBTOR_03396,49,724,85,medium,1,3,35.01,0,0,0.8788
DEBTOR_03397,65,767,140,low,0,3,45.3,0,1,0.0572
DEBTOR_03398,79,700,99,low,0,2,12.53,0,1,0.2058
DEBTOR_03399,63,383,14,low,0,3,51.88,0,1,0.1786
DEBTOR_03400,43,630,79,high,0,3,17.21,0,0,0.4487
DEBTOR_03401,51,689,123,low,0,1,7.58,0,0,0.6559
DEBTOR_03402,28,704,72,medium,0,2,25.46,0,0,0.6821
DEBTOR_03403,29,824,12,medium,0,1,44.6,0,0,1.0
DEBTOR_03404,53,440,150,low,0,3,31.03,0,0,0.5649
DEBTOR_03405,36,404,3,medium,0,3,61.63,0,0,0.6549
DEBTOR_03406,68,706,9,low,0,5,46.99,0,1,0.2713
DEBTOR_03407,61,431,139,low,0,3,54.28,0,1,0.1212
DEBTOR_03408,78,842,58,low,0,3,21.9,1,0,0.1992
DEBTOR_03409,33,559,20,low,0,3,51.32,0,0,0.8022
DEBTOR_03410,55,726,16,low,1,1,23.5,0,0,1.0
DEBTOR_03411,22,363,65,high,1,3,1.02,0,0,0.5204
DEBTOR_03412,65,530,301,low,0,3,61.37,0,0,0.3502
DEBTOR_03413,57,429,178,low,0,1,34.37,0,0,0.472
DEBTOR_03414,25,671,23,low,0,3,19.67,0,0,0.6829
DEBTOR_03415,44,766,87,high,1,3,55.14,0,0,0.9144
DEBTOR_03416,27,453,51,high,1,3,25.77,0,0,0.5544
DEBTOR_03417,48,321,213,low,0,4,26.37,0,0,0.0922
DEBTOR_03418,51,513,13,medium,0,1,33.62,0,0,0.7743
